post_id,user_id,content_type,text_length,hashtag_count,hashtags,likes,shares,comments,post_time,hour_of_day,day_of_week,follower_count,is_verified,engagement_rate,sentiment_score,sentiment_label
POST_000212,user_00428,text,130,1,#sports,1,0,0,2025-08-27 11:59:02,11,Wednesday,84,False,0.0119,0.649,positive
POST_000213,user_03623,image,1170,2,#fitness|#news,2,0,0,2025-06-06 11:59:02,11,Friday,107,False,0.0187,0.833,positive
POST_000214,user_04961,text,120,1,#news,0,0,0,2025-06-14 11:59:02,11,Saturday,166,False,0.0,0.854,positive
POST_000215,user_04064,image,190,2,#fitness|#fashion,0,0,0,2025-07-25 11:59:02,11,Friday,49,False,0.0,0.608,positive
POST_000216,user_03061,text,340,3,#life|#music|#fun,0,0,0,2025-08-23 11:59:02,11,Saturday,36,False,0.0,0.832,positive
POST_000217,user_00479,link,2430,2,#travel|#life,0,0,0,2025-09-23 11:59:02,11,Tuesday,22,False,0.0,0.879,positive
POST_000218,user_01232,image,120,2,#art|#news,0,0,0,2025-07-10 11:59:02,11,Thursday,36,False,0.0,0.553,neutral
POST_000219,user_01128,link,50,1,#travel,11,5,0,2025-06-29 11:59:02,11,Sunday,1463,False,0.0109,0.905,positive
POST_000220,user_01838,image,1560,3,#art|#work|#food,0,0,0,2025-04-14 11:59:02,11,Monday,13,False,0.0,0.801,positive
POST_000221,user_02392,text,300,2,#travel|#music,0,0,0,2025-05-06 11:59:02,11,Tuesday,27,False,0.0,0.988,positive
POST_000222,user_04739,link,340,1,#food,3,1,0,2025-07-21 11:59:02,11,Monday,377,False,0.0106,0.705,positive
POST_000223,user_02686,image,1000,0,,1,0,0,2025-07-21 11:59:02,11,Monday,119,False,0.0084,0.928,positive
POST_000224,user_02108,text,1120,2,#nature|#tech,1,0,0,2025-06-01 11:59:02,11,Sunday,38,False,0.0263,0.854,positive
POST_000225,user_01875,text,660,2,#fashion|#tech,9,1,0,2025-06-30 11:59:02,11,Monday,341,False,0.0293,0.606,positive
POST_000226,user_00349,image,720,1,#travel,2,0,0,2025-04-05 11:59:02,11,Saturday,105,False,0.019,0.6,positive
POST_000227,user_00309,text,1010,1,#nature,4,1,0,2025-05-05 11:59:02,11,Monday,199,False,0.0251,0.863,positive
POST_000228,user_03718,text,220,1,#travel,5,1,0,2025-09-11 11:59:02,11,Thursday,146,False,0.0411,0.799,positive
POST_000229,user_04526,image,60,1,#sports,22,1,0,2025-04-03 11:59:02,11,Thursday,719,False,0.032,0.809,positive
POST_000230,user_02400,text,200,2,#life|#nature,8,2,0,2025-08-11 11:59:02,11,Monday,1183,False,0.0085,0.437,neutral
POST_000231,user_04970,text,1650,0,,0,0,0,2025-06-25 11:59:02,11,Wednesday,37,False,0.0,0.675,positive
POST_000232,user_02449,text,1450,0,,29,5,2,2025-06-08 11:59:02,11,Sunday,2857,False,0.0126,0.695,positive
POST_000233,user_04256,image,820,3,#gaming|#fitness|#travel,1,0,0,2025-07-07 11:59:02,11,Monday,19,False,0.0526,0.642,positive
POST_000234,user_01040,image,70,1,#work,60,8,1,2025-07-24 11:59:02,11,Thursday,2374,False,0.0291,0.863,positive
POST_000235,user_02752,image,260,1,#fun,0,0,0,2025-08-11 11:59:02,11,Monday,37,False,0.0,0.814,positive
POST_000236,user_01665,text,520,1,#travel,0,0,0,2025-07-14 11:59:02,11,Monday,70,False,0.0,0.71,positive
POST_000237,user_02743,image,880,2,#food|#fun,2,0,0,2025-08-24 11:59:02,11,Sunday,46,False,0.0435,0.872,positive
POST_000238,user_01918,video,190,1,#music,139,41,0,2025-08-10 11:59:02,11,Sunday,3120,False,0.0577,0.943,positive
POST_000239,user_01594,text,580,1,#photography,2,0,0,2025-05-04 11:59:02,11,Sunday,97,False,0.0206,0.752,positive
POST_000240,user_03534,image,50,1,#art,0,0,0,2025-06-01 11:59:02,11,Sunday,2,False,0.0,0.476,neutral
POST_000241,user_04890,image,80,0,,0,0,0,2025-06-17 11:59:02,11,Tuesday,11,False,0.0,0.759,positive
POST_000242,user_01725,image,160,1,#work,4,1,0,2025-09-11 11:59:02,11,Thursday,233,False,0.0215,0.81,positive
POST_000243,user_04749,image,100,4,#gaming|#tech|#art|#music,0,0,0,2025-08-14 11:59:02,11,Thursday,11,False,0.0,0.723,positive
POST_000244,user_02772,image,850,4,#gaming|#music|#fun|#travel,1,0,0,2025-06-03 11:59:02,11,Tuesday,43,False,0.0233,0.818,positive
POST_000245,user_04398,text,270,4,#sports|#tech|#gaming|#travel,0,0,0,2025-08-14 11:59:02,11,Thursday,63,False,0.0,0.524,neutral
POST_000246,user_03372,text,510,1,#travel,4,0,0,2025-07-18 11:59:02,11,Friday,348,False,0.0115,0.701,positive
POST_000247,user_04040,text,60,4,#food|#fitness|#fashion|#life,3,0,0,2025-04-04 11:59:02,11,Friday,87,False,0.0345,0.753,positive
POST_000248,user_03307,video,1620,1,#food,4,0,0,2025-06-16 11:59:02,11,Monday,157,False,0.0255,0.715,positive
POST_000249,user_03712,image,310,4,#nature|#news|#work|#tech,26,3,2,2025-06-13 11:59:02,11,Friday,1153,False,0.0269,0.939,positive
POST_000250,user_04152,text,210,0,,0,0,0,2025-08-31 11:59:02,11,Sunday,37,False,0.0,0.976,positive
POST_000251,user_01540,image,340,2,#travel|#work,3,0,0,2025-07-20 11:59:02,11,Sunday,91,False,0.033,0.725,positive
POST_000252,user_03663,text,230,0,,2,0,0,2025-09-20 11:59:02,11,Saturday,266,False,0.0075,0.481,neutral
POST_000253,user_00611,image,190,2,#sports|#fun,3,0,0,2025-08-16 11:59:02,11,Saturday,21,False,0.1429,0.845,positive
POST_000254,user_03239,text,470,1,#fun,0,0,0,2025-05-01 11:59:02,11,Thursday,6,False,0.0,0.844,positive
POST_000255,user_04863,text,530,2,#art|#food,3,0,0,2025-09-10 11:59:02,11,Wednesday,255,False,0.0118,0.682,positive
POST_000256,user_02887,text,370,0,,21,5,0,2025-04-10 11:59:02,11,Thursday,1765,False,0.0147,0.879,positive
POST_000257,user_02775,image,120,3,#food|#gaming|#work,14,1,0,2025-08-16 11:59:02,11,Saturday,501,False,0.0299,0.576,neutral
POST_000258,user_01757,image,60,1,#fun,3,0,0,2025-09-16 11:59:02,11,Tuesday,129,False,0.0233,0.891,positive
POST_000259,user_02998,video,600,2,#nature|#life,0,0,0,2025-04-24 11:59:02,11,Thursday,4,False,0.0,0.603,positive
POST_000260,user_04675,video,400,0,,3,0,0,2025-04-01 11:59:02,11,Tuesday,32,False,0.0938,0.701,positive
POST_000261,user_04100,image,1870,3,#work|#fashion|#news,0,0,0,2025-07-06 11:59:02,11,Sunday,6,False,0.0,0.64,positive
POST_000262,user_04246,image,1830,1,#art,2,0,0,2025-04-17 11:59:02,11,Thursday,185,False,0.0108,0.836,positive
POST_000263,user_00315,text,50,3,#tech|#life|#work,1,0,0,2025-04-18 11:59:02,11,Friday,53,False,0.0189,0.803,positive
POST_000264,user_04773,text,150,2,#tech|#music,5,1,0,2025-06-05 11:59:02,11,Thursday,309,False,0.0194,0.716,positive
POST_000265,user_02304,image,20,2,#photography|#sports,0,0,0,2025-06-22 11:59:02,11,Sunday,29,True,0.0,0.6,neutral
POST_000266,user_03919,text,120,2,#tech|#nature,0,0,0,2025-07-13 11:59:02,11,Sunday,96,False,0.0,0.685,positive
POST_000267,user_00487,text,1710,2,#life|#nature,0,0,0,2025-07-24 11:59:02,11,Thursday,15,False,0.0,0.788,positive
POST_000268,user_04244,text,1470,0,,0,0,0,2025-09-14 11:59:02,11,Sunday,15,False,0.0,0.774,positive
POST_000269,user_01452,video,140,0,,34,6,3,2025-08-22 11:59:02,11,Friday,952,False,0.0452,0.894,positive
POST_000270,user_02223,video,80,3,#gaming|#photography|#news,4,0,0,2025-06-18 11:59:02,11,Wednesday,81,False,0.0494,0.974,positive
POST_000271,user_00897,video,120,0,,1,0,0,2025-06-04 11:59:02,11,Wednesday,19,False,0.0526,0.788,positive
POST_000272,user_01121,video,10,1,#nature,1,0,0,2025-09-20 11:59:02,11,Saturday,14,False,0.0714,0.775,positive
POST_000273,user_03512,text,180,1,#fun,10,0,0,2025-04-07 11:59:02,11,Monday,878,False,0.0114,0.926,positive
POST_000274,user_01552,text,180,0,,0,0,0,2025-08-29 11:59:02,11,Friday,33,False,0.0,0.769,positive
POST_000275,user_04516,text,40,3,#fun|#photography|#travel,1,0,0,2025-07-11 11:59:02,11,Friday,68,False,0.0147,0.732,positive
POST_000276,user_04670,video,240,2,#life|#news,0,0,0,2025-06-06 11:59:02,11,Friday,18,False,0.0,0.581,neutral
POST_000277,user_00261,image,30,1,#news,23,5,0,2025-07-13 11:59:02,11,Sunday,687,False,0.0408,0.508,neutral
POST_000278,user_00819,text,270,1,#work,0,0,0,2025-06-10 11:59:02,11,Tuesday,15,False,0.0,0.908,positive
POST_000279,user_01598,image,810,2,#life|#nature,1,0,0,2025-08-04 11:59:02,11,Monday,42,False,0.0238,0.887,positive
POST_000280,user_01828,text,820,1,#fitness,1,0,0,2025-07-03 11:59:02,11,Thursday,79,False,0.0127,0.861,positive
POST_000281,user_00091,image,130,1,#music,2,0,0,2025-05-21 11:59:02,11,Wednesday,219,False,0.0091,0.673,positive
POST_000282,user_03949,video,280,1,#fashion,14,3,0,2025-05-28 11:59:02,11,Wednesday,483,False,0.0352,0.753,positive
POST_000283,user_02079,link,40,0,,0,0,0,2025-08-13 11:59:02,11,Wednesday,125,False,0.0,0.666,positive
POST_000284,user_00758,text,350,1,#music,0,0,0,2025-08-02 11:59:02,11,Saturday,23,False,0.0,0.75,positive
POST_000285,user_03053,video,70,1,#travel,4,0,0,2025-06-17 11:59:02,11,Tuesday,121,False,0.0331,0.799,positive
POST_000286,user_02380,text,540,0,,1,0,0,2025-08-03 11:59:02,11,Sunday,124,False,0.0081,0.885,positive
POST_000287,user_02661,image,790,1,#sports,2,0,0,2025-04-24 11:59:02,11,Thursday,84,False,0.0238,0.962,positive
POST_000288,user_04185,text,140,2,#music|#news,2,0,0,2025-09-20 11:59:02,11,Saturday,252,False,0.0079,0.863,positive
POST_000289,user_03339,text,140,3,#photography|#art|#food,1,0,0,2025-05-08 11:59:02,11,Thursday,91,False,0.011,0.424,neutral
POST_000290,user_00406,link,230,1,#travel,0,0,0,2025-06-07 11:59:02,11,Saturday,1,False,0.0,0.772,positive
POST_000291,user_03286,text,130,1,#fashion,0,0,0,2025-05-13 11:59:02,11,Tuesday,6,False,0.0,0.663,positive
POST_000292,user_02808,video,220,2,#art|#photography,4,0,0,2025-09-21 11:59:02,11,Sunday,111,False,0.036,0.776,positive
POST_000293,user_04942,video,350,1,#gaming,9,4,0,2025-07-18 11:59:02,11,Friday,134,True,0.097,0.933,positive
POST_000294,user_00326,video,450,3,#food|#nature|#news,5,0,0,2025-09-21 11:59:02,11,Sunday,90,False,0.0556,0.701,positive
POST_000295,user_04983,video,50,1,#tech,1,0,0,2025-04-30 11:59:02,11,Wednesday,14,False,0.0714,0.661,positive
POST_000296,user_00197,text,1020,1,#tech,5,0,0,2025-05-14 11:59:02,11,Wednesday,250,False,0.02,0.623,positive
POST_000297,user_02536,text,120,4,#fun|#food|#nature|#travel,0,0,0,2025-07-26 11:59:02,11,Saturday,42,False,0.0,0.789,positive
POST_000298,user_03401,image,1400,2,#tech|#music,1,0,0,2025-07-29 11:59:02,11,Tuesday,15,False,0.0667,0.736,positive
POST_000299,user_02212,text,420,0,,3,1,0,2025-04-14 11:59:02,11,Monday,263,False,0.0152,0.87,positive
POST_000300,user_02871,video,480,0,,0,0,0,2025-07-06 11:59:02,11,Sunday,0,False,0.0,0.654,positive
POST_000301,user_04114,text,250,1,#news,3,0,0,2025-06-02 11:59:02,11,Monday,166,True,0.0181,0.779,positive
POST_000302,user_00025,text,100,0,,3,0,0,2025-06-07 11:59:02,11,Saturday,423,False,0.0071,0.83,positive
POST_000303,user_02323,text,100,1,#gaming,2,0,0,2025-08-12 11:59:02,11,Tuesday,141,False,0.0142,0.365,negative
POST_000304,user_04408,image,190,0,,0,0,0,2025-08-17 11:59:02,11,Sunday,4,False,0.0,0.85,positive
POST_000305,user_02248,image,1050,4,#fun|#gaming|#tech|#news,3,0,0,2025-08-27 11:59:02,11,Wednesday,112,False,0.0268,0.568,neutral
POST_000306,user_04946,text,450,0,,0,0,0,2025-08-27 11:59:02,11,Wednesday,9,False,0.0,0.854,positive
POST_000307,user_02476,text,40,3,#travel|#food|#sports,1,0,0,2025-05-15 11:59:02,11,Thursday,39,False,0.0256,0.622,positive
POST_000308,user_02733,image,10,3,#life|#fitness|#nature,122,32,1,2025-05-11 11:59:02,11,Sunday,4673,False,0.0332,0.771,positive
POST_000309,user_04178,text,230,2,#art|#fashion,0,0,0,2025-07-29 11:59:02,11,Tuesday,32,True,0.0,0.892,positive
POST_000310,user_02573,image,200,2,#travel|#fashion,25,1,0,2025-07-14 11:59:02,11,Monday,634,False,0.041,0.803,positive
POST_000311,user_03904,image,2000,1,#travel,118,22,5,2025-09-20 11:59:02,11,Saturday,4704,False,0.0308,0.761,positive
POST_000312,user_04922,text,40,3,#sports|#life|#fashion,0,0,0,2025-08-03 11:59:02,11,Sunday,19,False,0.0,0.638,positive
POST_000313,user_00009,text,110,3,#fashion|#life|#fitness,10,2,0,2025-07-09 11:59:02,11,Wednesday,1094,False,0.011,0.708,positive
POST_000314,user_00784,text,310,1,#fashion,63,15,0,2025-09-24 11:59:02,11,Wednesday,6279,False,0.0124,0.825,positive
POST_000315,user_04270,text,1300,1,#music,4,1,0,2025-06-22 11:59:02,11,Sunday,410,False,0.0122,0.739,positive
POST_000316,user_00560,image,180,1,#food,0,0,0,2025-05-07 11:59:02,11,Wednesday,36,False,0.0,0.818,positive
POST_000317,user_02046,image,310,1,#fashion,2,0,0,2025-06-04 11:59:02,11,Wednesday,100,False,0.02,0.738,positive
POST_000318,user_02734,image,210,2,#work|#art,55,8,1,2025-08-23 11:59:02,11,Saturday,69,False,0.9275,0.948,positive
POST_000319,user_02475,image,1660,1,#sports,0,0,0,2025-07-16 11:59:02,11,Wednesday,64,False,0.0,0.63,positive
POST_000320,user_03184,video,700,0,,0,0,0,2025-05-29 11:59:02,11,Thursday,5,False,0.0,0.712,positive
POST_000321,user_04903,image,50,4,#life|#work|#nature|#art,2,0,0,2025-09-04 11:59:02,11,Thursday,269,False,0.0074,0.815,positive
POST_000322,user_02993,video,690,0,,1,0,0,2025-05-23 11:59:02,11,Friday,17,False,0.0588,0.747,positive
POST_000323,user_00007,video,720,1,#sports,17,2,0,2025-07-25 11:59:02,11,Friday,427,False,0.0445,0.717,positive
POST_000324,user_00988,link,70,5,#work|#nature|#food|#photography|#sports,0,0,0,2025-08-30 11:59:02,11,Saturday,36,False,0.0,0.938,positive
POST_000325,user_03750,image,740,1,#gaming,3,0,0,2025-09-27 11:59:02,11,Saturday,193,False,0.0155,0.876,positive
POST_000326,user_04279,text,560,1,#travel,3,0,0,2025-09-18 11:59:02,11,Thursday,230,False,0.013,0.517,neutral
POST_000327,user_04408,image,370,1,#gaming,0,0,0,2025-08-13 11:59:02,11,Wednesday,4,False,0.0,0.669,positive
POST_000328,user_03045,video,890,0,,3,0,0,2025-09-12 11:59:02,11,Friday,134,False,0.0224,0.735,positive
POST_000329,user_00538,image,1320,1,#news,1,0,0,2025-06-23 11:59:02,11,Monday,36,False,0.0278,0.657,positive
POST_000330,user_00247,text,690,0,,8,1,0,2025-08-04 11:59:02,11,Monday,1050,False,0.0086,0.528,neutral
POST_000331,user_02045,image,260,1,#art,0,0,0,2025-09-25 11:59:02,11,Thursday,26,False,0.0,0.825,positive
POST_000332,user_03280,link,120,2,#nature|#life,1,0,0,2025-07-11 11:59:02,11,Friday,150,False,0.0067,0.3,negative
POST_000333,user_04687,text,70,5,#music|#nature|#fitness|#travel|#photography,0,0,0,2025-05-08 11:59:02,11,Thursday,3,False,0.0,0.786,positive
POST_000334,user_04053,text,130,1,#music,4,1,0,2025-06-15 11:59:02,11,Sunday,187,False,0.0267,0.854,positive
POST_000335,user_02769,image,300,2,#news|#nature,5,0,0,2025-06-29 11:59:02,11,Sunday,157,False,0.0318,0.784,positive
POST_000336,user_02199,link,650,3,#photography|#music|#gaming,0,0,0,2025-07-08 11:59:02,11,Tuesday,33,False,0.0,0.703,positive
POST_000337,user_01102,video,780,2,#food|#music,1,0,0,2025-07-08 11:59:02,11,Tuesday,42,False,0.0238,0.957,positive
POST_000338,user_00752,image,490,2,#gaming|#art,4,0,0,2025-05-06 11:59:02,11,Tuesday,174,False,0.023,0.781,positive
POST_000339,user_03730,image,650,0,,0,0,0,2025-04-10 11:59:02,11,Thursday,1,False,0.0,0.954,positive
POST_000340,user_01244,text,70,1,#travel,1,0,0,2025-04-07 11:59:02,11,Monday,4,False,0.25,0.803,positive
POST_000341,user_01545,image,160,0,,1,0,0,2025-04-26 11:59:02,11,Saturday,73,False,0.0137,0.826,positive
POST_000342,user_02444,image,390,4,#life|#tech|#gaming|#travel,0,0,0,2025-04-24 11:59:02,11,Thursday,10,False,0.0,0.696,positive
POST_000343,user_01311,image,750,3,#tech|#fashion|#life,20,2,0,2025-08-11 11:59:02,11,Monday,1176,False,0.0187,0.77,positive
POST_000344,user_02099,video,360,0,,1,0,0,2025-09-06 11:59:02,11,Saturday,20,False,0.05,0.753,positive
POST_000345,user_03394,text,470,0,,24,1,0,2025-08-01 11:59:02,11,Friday,2509,False,0.01,0.811,positive
POST_000346,user_04646,text,180,2,#fun|#food,5,1,0,2025-08-17 11:59:02,11,Sunday,424,False,0.0142,0.741,positive
POST_000347,user_04025,text,120,3,#news|#photography|#fun,3,0,0,2025-07-12 11:59:02,11,Saturday,183,False,0.0164,0.726,positive
POST_000348,user_02931,text,60,4,#tech|#work|#music|#fashion,0,0,0,2025-08-22 11:59:02,11,Friday,28,False,0.0,0.738,positive
POST_000349,user_00379,text,400,2,#nature|#sports,2,0,0,2025-09-23 11:59:02,11,Tuesday,264,False,0.0076,0.881,positive
POST_000350,user_04746,link,360,2,#art|#nature,17,0,0,2025-04-30 11:59:02,11,Wednesday,1996,False,0.0085,0.677,positive
POST_000351,user_02340,text,1030,2,#photography|#sports,2,0,0,2025-09-09 11:59:02,11,Tuesday,72,True,0.0278,0.764,positive
POST_000352,user_04286,video,410,0,,2,0,0,2025-09-06 11:59:02,11,Saturday,18,False,0.1111,0.713,positive
POST_000353,user_00829,link,450,2,#music|#tech,0,0,0,2025-06-07 11:59:02,11,Saturday,86,False,0.0,0.923,positive
POST_000354,user_00143,video,540,1,#sports,0,0,0,2025-07-31 11:59:02,11,Thursday,0,False,0.0,0.745,positive
POST_000355,user_00097,link,390,0,,1,0,0,2025-08-22 11:59:02,11,Friday,262,False,0.0038,0.936,positive
POST_000356,user_02907,video,1050,1,#nature,0,0,0,2025-08-14 11:59:02,11,Thursday,2,False,0.0,0.88,positive
POST_000357,user_01258,text,610,1,#sports,0,0,0,2025-05-18 11:59:02,11,Sunday,12,False,0.0,0.89,positive
POST_000358,user_01010,text,720,0,,3,0,0,2025-06-22 11:59:02,11,Sunday,347,False,0.0086,0.948,positive
POST_000359,user_02639,text,600,0,,1,0,0,2025-09-23 11:59:02,11,Tuesday,41,False,0.0244,0.825,positive
POST_000360,user_04541,text,90,1,#gaming,0,0,0,2025-06-26 11:59:02,11,Thursday,9,False,0.0,0.737,positive
POST_000361,user_03306,link,160,1,#fashion,0,0,0,2025-04-04 11:59:02,11,Friday,138,False,0.0,0.66,positive
POST_000362,user_01939,text,1610,1,#travel,5,1,1,2025-05-21 11:59:02,11,Wednesday,282,False,0.0248,0.833,positive
POST_000363,user_03042,link,90,2,#nature|#sports,1,0,0,2025-07-03 11:59:02,11,Thursday,72,False,0.0139,0.892,positive
POST_000364,user_01431,video,160,2,#sports|#fun,0,0,0,2025-07-17 11:59:02,11,Thursday,1,False,0.0,0.896,positive
POST_000365,user_03335,video,670,2,#nature|#travel,3,0,0,2025-06-12 11:59:02,11,Thursday,97,False,0.0309,0.58,neutral
POST_000366,user_04342,image,410,1,#news,0,0,0,2025-09-07 11:59:02,11,Sunday,3,False,0.0,0.574,neutral
POST_000367,user_04503,link,90,3,#food|#tech|#news,2,0,0,2025-07-06 11:59:02,11,Sunday,411,False,0.0049,0.661,positive
POST_000368,user_02948,link,860,1,#fashion,2,0,0,2025-06-09 11:59:02,11,Monday,99,False,0.0202,0.863,positive
POST_000369,user_02659,text,1690,2,#tech|#music,73,26,3,2025-04-13 11:59:02,11,Sunday,7194,False,0.0142,0.774,positive
POST_000370,user_03129,text,150,2,#food|#art,2,0,0,2025-05-25 11:59:02,11,Sunday,190,False,0.0105,0.441,neutral
POST_000371,user_01404,image,760,1,#news,0,0,0,2025-06-17 11:59:02,11,Tuesday,82,False,0.0,0.584,neutral
POST_000372,user_03984,text,230,3,#sports|#tech|#life,1,0,0,2025-08-18 11:59:02,11,Monday,80,False,0.0125,0.749,positive
POST_000373,user_03766,image,300,3,#travel|#work|#sports,0,0,0,2025-07-28 11:59:02,11,Monday,6,False,0.0,0.828,positive
POST_000374,user_03445,image,160,1,#news,354,35,2,2025-08-14 11:59:02,11,Thursday,13233,False,0.0295,0.832,positive
POST_000375,user_02282,image,600,2,#life|#gaming,1,0,0,2025-06-01 11:59:02,11,Sunday,82,False,0.0122,0.868,positive
POST_000376,user_03096,video,1430,4,#sports|#fitness|#gaming|#music,2,0,0,2025-08-09 11:59:02,11,Saturday,40,False,0.05,0.764,positive
POST_000377,user_01625,image,490,2,#art|#food,272,27,19,2025-06-16 11:59:02,11,Monday,10643,False,0.0299,0.735,positive
POST_000378,user_03468,text,2590,1,#fashion,1,0,0,2025-09-27 11:59:02,11,Saturday,169,False,0.0059,0.91,positive
POST_000379,user_02017,video,570,1,#travel,2,0,0,2025-06-09 11:59:02,11,Monday,86,True,0.0233,0.477,neutral
POST_000380,user_00515,text,1020,0,,3,0,0,2025-04-18 11:59:02,11,Friday,464,False,0.0065,0.831,positive
POST_000381,user_01218,video,520,4,#music|#fashion|#life|#art,3,0,0,2025-08-06 11:59:02,11,Wednesday,15,False,0.2,0.489,neutral
POST_000382,user_04479,video,220,2,#art|#news,2,0,0,2025-09-06 11:59:02,11,Saturday,110,False,0.0182,0.712,positive
POST_000383,user_01976,text,500,0,,0,0,0,2025-05-24 11:59:02,11,Saturday,4,False,0.0,0.594,neutral
POST_000384,user_04851,text,60,3,#travel|#fitness|#gaming,1,0,0,2025-05-21 11:59:02,11,Wednesday,218,False,0.0046,0.913,positive
POST_000385,user_01852,image,710,2,#photography|#art,2,0,0,2025-04-17 11:59:02,11,Thursday,38,False,0.0526,0.731,positive
POST_000386,user_03487,text,270,0,,1,0,0,2025-09-14 11:59:02,11,Sunday,4,False,0.25,0.489,neutral
POST_000387,user_03110,image,10,0,,1,0,0,2025-08-13 11:59:02,11,Wednesday,45,False,0.0222,0.662,positive
POST_000388,user_04939,text,730,1,#fun,0,0,0,2025-09-17 11:59:02,11,Wednesday,14,False,0.0,0.748,positive
POST_000389,user_03891,link,570,0,,0,0,0,2025-04-06 11:59:02,11,Sunday,3,False,0.0,0.756,positive
POST_000390,user_00188,text,120,3,#fitness|#art|#news,1,0,0,2025-07-28 11:59:02,11,Monday,73,False,0.0137,0.62,positive
POST_000391,user_02657,text,2220,2,#fitness|#travel,13,2,0,2025-04-13 11:59:02,11,Sunday,1526,False,0.0098,0.827,positive
POST_000392,user_03474,link,1330,2,#fashion|#fitness,0,0,0,2025-05-19 11:59:02,11,Monday,35,False,0.0,0.885,positive
POST_000393,user_03338,text,10,4,#fashion|#sports|#music|#tech,0,0,0,2025-04-11 11:59:02,11,Friday,77,False,0.0,0.881,positive
POST_000394,user_00798,text,2060,0,,9,0,0,2025-04-04 11:59:02,11,Friday,773,False,0.0116,0.473,neutral
POST_000395,user_00814,link,270,1,#fitness,14,0,0,2025-04-17 11:59:02,11,Thursday,1305,False,0.0107,0.53,neutral
