transaction_id,customer_id,amount,category,payment_method,transaction_date,is_weekend,discount_applied
TXN_00000334,CUST_000067,17.49,Clothing,Credit Card,2023-09-25,True,0.0
TXN_00000335,CUST_000067,25.67,Electronics,Apple Pay,2023-04-02,True,10.0
TXN_00000336,CUST_000067,16.3,Home,Credit Card,2023-03-13,False,0.0
TXN_00000337,CUST_000067,13.34,Books,Credit Card,2023-08-19,False,0.0
TXN_00000338,CUST_000067,101.82,Electronics,Credit Card,2023-03-18,True,0.0
TXN_00000339,CUST_000067,31.87,Books,Cash,2024-10-30,True,0.0
TXN_00000340,CUST_000067,55.81,Electronics,PayPal,2024-02-02,False,5.0
TXN_00000341,CUST_000067,5.0,Beauty,Apple Pay,2024-05-22,True,0.0
TXN_00000342,CUST_000068,38.86,Home,PayPal,2024-01-09,True,0.0
TXN_00000343,CUST_000068,18.07,Books,Apple Pay,2023-07-29,False,5.0
TXN_00000344,CUST_000068,56.04,Home,Apple Pay,2024-12-28,True,0.0
TXN_00000345,CUST_000068,10.27,Beauty,PayPal,2024-08-13,False,0.0
TXN_00000346,CUST_000068,23.49,Books,PayPal,2024-11-12,True,0.0
TXN_00000347,CUST_000068,43.8,Clothing,Debit Card,2024-11-04,True,15.0
TXN_00000348,CUST_000068,26.33,Books,Cash,2023-06-03,False,0.0
TXN_00000349,CUST_000069,192.92,Electronics,Debit Card,2023-12-13,False,0.0
TXN_00000350,CUST_000069,7.2,Sports,Debit Card,2024-01-29,True,0.0
TXN_00000351,CUST_000069,29.3,Sports,Apple Pay,2023-10-12,True,0.0
TXN_00000352,CUST_000069,23.18,Books,Credit Card,2024-12-20,True,20.0
TXN_00000353,CUST_000069,7.63,Home,Apple Pay,2024-05-14,False,10.0
TXN_00000354,CUST_000070,40.39,Clothing,Credit Card,2023-10-02,False,0.0
TXN_00000355,CUST_000070,35.28,Beauty,Debit Card,2024-08-14,False,0.0
TXN_00000356,CUST_000070,53.42,Electronics,PayPal,2024-06-07,False,0.0
TXN_00000357,CUST_000070,24.32,Books,Credit Card,2023-04-11,True,0.0
TXN_00000358,CUST_000070,54.58,Home,Debit Card,2023-06-23,True,10.0
TXN_00000359,CUST_000070,26.78,Sports,Cash,2023-01-08,False,0.0
TXN_00000360,CUST_000071,109.05,Electronics,Apple Pay,2023-12-24,True,0.0
TXN_00000361,CUST_000071,18.63,Electronics,Cash,2023-06-15,False,0.0
TXN_00000362,CUST_000072,25.57,Sports,Credit Card,2023-10-15,False,15.0
TXN_00000363,CUST_000073,13.42,Home,Cash,2024-10-04,False,0.0
TXN_00000364,CUST_000073,90.38,Beauty,PayPal,2024-03-11,False,0.0
TXN_00000365,CUST_000073,50.08,Electronics,Credit Card,2023-09-21,False,0.0
TXN_00000366,CUST_000073,65.43,Electronics,PayPal,2023-08-21,False,0.0
TXN_00000367,CUST_000073,339.2,Electronics,PayPal,2023-05-27,False,20.0
TXN_00000368,CUST_000073,5.0,Beauty,PayPal,2023-08-12,True,0.0
TXN_00000369,CUST_000074,58.05,Clothing,Credit Card,2024-07-27,True,20.0
TXN_00000370,CUST_000074,104.62,Electronics,Cash,2023-12-25,False,0.0
TXN_00000371,CUST_000074,5.0,Sports,PayPal,2023-05-19,False,0.0
TXN_00000372,CUST_000074,26.0,Books,Credit Card,2023-02-08,True,0.0
TXN_00000373,CUST_000074,23.68,Sports,Credit Card,2024-10-22,True,15.0
TXN_00000374,CUST_000074,117.88,Electronics,Debit Card,2023-07-22,False,10.0
TXN_00000375,CUST_000074,22.68,Books,Apple Pay,2023-01-14,True,5.0
TXN_00000376,CUST_000074,16.78,Sports,Debit Card,2024-11-07,True,0.0
TXN_00000377,CUST_000074,19.94,Clothing,Debit Card,2024-07-13,True,0.0
TXN_00000378,CUST_000075,58.44,Electronics,Apple Pay,2024-01-14,False,0.0
TXN_00000379,CUST_000075,27.67,Clothing,Apple Pay,2024-09-20,True,0.0
TXN_00000380,CUST_000076,58.85,Home,Cash,2023-04-27,False,5.0
TXN_00000381,CUST_000076,39.44,Books,Apple Pay,2024-09-25,True,20.0
TXN_00000382,CUST_000076,8.28,Books,PayPal,2024-03-20,True,0.0
TXN_00000383,CUST_000076,45.9,Food,PayPal,2024-01-31,False,0.0
TXN_00000384,CUST_000076,18.25,Clothing,Apple Pay,2023-09-23,False,0.0
TXN_00000385,CUST_000077,27.35,Food,Credit Card,2024-07-22,False,0.0
TXN_00000386,CUST_000077,25.25,Clothing,PayPal,2023-09-11,True,0.0
TXN_00000387,CUST_000078,72.67,Electronics,Cash,2023-06-24,False,5.0
TXN_00000388,CUST_000078,8.32,Sports,Credit Card,2023-09-14,True,0.0
TXN_00000389,CUST_000078,31.34,Beauty,PayPal,2023-05-25,True,20.0
TXN_00000390,CUST_000078,5.0,Sports,Cash,2023-05-01,True,0.0
TXN_00000391,CUST_000078,56.08,Clothing,Credit Card,2023-12-24,True,0.0
TXN_00000392,CUST_000079,5.0,Electronics,Credit Card,2023-12-13,True,15.0
TXN_00000393,CUST_000080,583.4,Electronics,Cash,2023-08-19,True,20.0
TXN_00000394,CUST_000080,14.57,Books,Apple Pay,2024-10-14,False,0.0
TXN_00000395,CUST_000080,87.04,Electronics,Credit Card,2024-08-18,True,0.0
TXN_00000396,CUST_000081,37.07,Books,Credit Card,2024-08-15,False,10.0
TXN_00000397,CUST_000081,176.6,Electronics,PayPal,2023-12-23,False,15.0
TXN_00000398,CUST_000081,70.92,Electronics,Credit Card,2023-11-13,True,0.0
TXN_00000399,CUST_000081,7.65,Home,Cash,2024-10-20,False,10.0
TXN_00000400,CUST_000081,40.02,Clothing,Apple Pay,2024-03-10,False,0.0
TXN_00000401,CUST_000081,30.22,Books,Apple Pay,2023-07-04,False,15.0
TXN_00000402,CUST_000081,11.67,Food,Debit Card,2024-05-15,True,20.0
TXN_00000403,CUST_000081,71.42,Electronics,Credit Card,2023-12-01,False,0.0
TXN_00000404,CUST_000081,5.26,Home,Credit Card,2023-09-29,True,0.0
TXN_00000405,CUST_000081,34.0,Clothing,Apple Pay,2024-02-11,True,20.0
TXN_00000406,CUST_000081,13.7,Food,Cash,2023-03-29,False,10.0
TXN_00000407,CUST_000081,47.11,Clothing,Cash,2023-04-16,False,0.0
TXN_00000408,CUST_000082,31.19,Clothing,Debit Card,2024-03-14,True,0.0
TXN_00000409,CUST_000082,32.24,Books,Debit Card,2024-06-30,True,0.0
TXN_00000410,CUST_000082,45.29,Electronics,PayPal,2023-03-18,True,0.0
TXN_00000411,CUST_000082,5.89,Sports,Apple Pay,2024-07-29,True,0.0
TXN_00000412,CUST_000082,29.03,Books,PayPal,2024-04-17,False,0.0
TXN_00000413,CUST_000082,13.39,Clothing,PayPal,2024-04-17,False,0.0
TXN_00000414,CUST_000082,17.89,Electronics,PayPal,2023-05-04,False,0.0
TXN_00000415,CUST_000082,21.32,Food,Apple Pay,2023-11-09,False,0.0
TXN_00000416,CUST_000082,28.85,Clothing,Credit Card,2024-02-10,False,0.0
TXN_00000417,CUST_000082,79.44,Home,Credit Card,2023-01-15,False,
TXN_00000418,CUST_000083,13.33,Clothing,PayPal,2024-04-30,True,0.0
TXN_00000419,CUST_000083,1886.29,Clothing,Credit Card,2024-11-25,False,0.0
TXN_00000420,CUST_000083,26.12,Clothing,Debit Card,2023-10-16,False,0.0
TXN_00000421,CUST_000083,37.87,Clothing,Cash,2023-06-24,False,5.0
TXN_00000422,CUST_000083,21.05,Books,Cash,2024-04-13,True,0.0
TXN_00000423,CUST_000084,147.54,Electronics,PayPal,2024-07-31,True,0.0
TXN_00000424,CUST_000084,7.28,Beauty,Debit Card,2023-06-05,True,0.0
TXN_00000425,CUST_000084,50.11,Clothing,Credit Card,2024-10-27,True,20.0
TXN_00000426,CUST_000084,10.31,Sports,Cash,2023-04-25,True,0.0
TXN_00000427,CUST_000084,55.86,Beauty,Debit Card,2024-05-03,True,0.0
TXN_00000428,CUST_000084,129.47,Electronics,Credit Card,2023-07-28,True,0.0
TXN_00000429,CUST_000084,124.27,Electronics,Debit Card,2024-10-12,False,0.0
TXN_00000430,CUST_000085,12.0,Beauty,Credit Card,2024-01-08,False,0.0
TXN_00000431,CUST_000085,385.52,Electronics,Cash,2024-07-01,True,5.0
TXN_00000432,CUST_000085,41.15,Electronics,Credit Card,2024-02-22,True,0.0
TXN_00000433,CUST_000086,26.46,Clothing,Apple Pay,2024-06-17,False,0.0
TXN_00000434,CUST_000086,10.85,Beauty,Cash,2023-01-15,False,10.0
TXN_00000435,CUST_000086,7.17,Clothing,PayPal,2024-12-12,True,0.0
TXN_00000436,CUST_000086,42.77,Books,Debit Card,2024-06-27,True,0.0
TXN_00000437,CUST_000086,49.74,Food,Cash,2023-12-03,True,0.0
TXN_00000438,CUST_000086,10.37,Clothing,Debit Card,2023-07-08,False,0.0
TXN_00000439,CUST_000087,154.48,Electronics,Cash,2023-12-23,True,0.0
TXN_00000440,CUST_000087,11.14,Home,Cash,2024-06-12,True,
TXN_00000441,CUST_000087,34.96,Books,PayPal,2024-06-07,False,0.0
TXN_00000442,CUST_000088,81.63,Electronics,Debit Card,2023-08-25,True,0.0
TXN_00000443,CUST_000088,38.16,Food,Credit Card,2024-11-26,False,
TXN_00000444,CUST_000088,24.37,Clothing,Credit Card,2023-06-04,True,15.0
TXN_00000445,CUST_000088,82.14,Electronics,Debit Card,2023-02-08,True,0.0
TXN_00000446,CUST_000088,5.0,Home,PayPal,2024-05-30,False,0.0
TXN_00000447,CUST_000088,47.48,Food,Cash,2024-03-11,True,0.0
TXN_00000448,CUST_000088,5.0,Books,Apple Pay,2024-04-15,False,15.0
TXN_00000449,CUST_000089,28.98,Electronics,PayPal,2024-10-17,True,0.0
TXN_00000450,CUST_000089,38.7,Beauty,Cash,2023-02-20,False,0.0
TXN_00000451,CUST_000090,12.78,Sports,Apple Pay,2024-08-30,False,0.0
TXN_00000452,CUST_000090,93.04,Food,Debit Card,2024-11-22,True,0.0
TXN_00000453,CUST_000090,83.22,Electronics,Credit Card,2024-06-03,False,0.0
TXN_00000454,CUST_000090,64.26,Sports,Apple Pay,2024-06-21,False,0.0
TXN_00000455,CUST_000090,15.74,Sports,PayPal,2024-06-01,True,0.0
TXN_00000456,CUST_000090,33.19,Beauty,Cash,2024-12-15,True,0.0
TXN_00000457,CUST_000090,76.88,Electronics,Debit Card,2023-07-14,False,5.0
TXN_00000458,CUST_000090,8.99,Sports,Debit Card,2023-12-26,False,0.0
TXN_00000459,CUST_000090,30.36,Books,Apple Pay,2024-06-13,True,0.0
TXN_00000460,CUST_000091,32.68,Books,Cash,2023-03-15,False,0.0
TXN_00000461,CUST_000091,22.93,Clothing,Apple Pay,2024-02-25,True,0.0
TXN_00000462,CUST_000091,440.05,Electronics,Cash,2023-02-01,False,10.0
TXN_00000463,CUST_000091,84.98,Electronics,Cash,2024-07-16,True,0.0
TXN_00000464,CUST_000092,5.12,Beauty,Credit Card,2023-01-16,False,0.0
TXN_00000465,CUST_000092,44.53,Sports,Apple Pay,2023-01-04,False,0.0
TXN_00000466,CUST_000092,36.3,Electronics,Debit Card,2024-11-25,True,20.0
TXN_00000467,CUST_000092,211.62,Electronics,Apple Pay,2024-01-11,False,0.0
TXN_00000468,CUST_000092,180.8,Electronics,PayPal,2024-04-04,False,0.0
TXN_00000469,CUST_000092,16.92,Books,Debit Card,2024-10-11,True,0.0
TXN_00000470,CUST_000092,32.47,Home,Apple Pay,2024-11-16,True,0.0
TXN_00000471,CUST_000092,79.71,Electronics,PayPal,2023-11-19,False,10.0
TXN_00000472,CUST_000093,18.16,Electronics,Credit Card,2023-01-30,False,0.0
TXN_00000473,CUST_000093,646.26,Electronics,Credit Card,2024-11-06,False,0.0
TXN_00000474,CUST_000093,13.52,Clothing,Debit Card,2023-10-28,False,0.0
TXN_00000475,CUST_000094,21.18,Beauty,Cash,2023-04-04,True,5.0
TXN_00000476,CUST_000094,23.03,Books,Apple Pay,2024-09-26,False,0.0
TXN_00000477,CUST_000094,16.19,Food,PayPal,2024-02-07,True,0.0
TXN_00000478,CUST_000095,276.67,Electronics,Debit Card,2024-03-03,True,0.0
TXN_00000479,CUST_000095,34.96,Electronics,Debit Card,2024-10-06,False,0.0
TXN_00000480,CUST_000095,6.97,Food,Apple Pay,2024-01-22,True,0.0
TXN_00000481,CUST_000096,19.26,Electronics,Credit Card,2024-06-10,False,0.0
TXN_00000482,CUST_000096,25.77,Clothing,Credit Card,2023-10-24,True,5.0
TXN_00000483,CUST_000096,11.43,Electronics,PayPal,2023-12-08,True,15.0
TXN_00000484,CUST_000096,25.48,Clothing,Debit Card,2024-04-05,True,0.0
TXN_00000485,CUST_000096,129.15,Electronics,Cash,2023-08-02,True,0.0
TXN_00000486,CUST_000097,19.21,Food,Credit Card,2024-12-03,True,5.0
TXN_00000487,CUST_000097,29.39,Sports,PayPal,2023-12-05,False,0.0
TXN_00000488,CUST_000097,40.07,Sports,Apple Pay,2023-07-09,False,0.0
TXN_00000489,CUST_000097,29.6,Books,Cash,2024-05-11,True,0.0
TXN_00000490,CUST_000097,68.78,Clothing,Apple Pay,2023-12-23,False,0.0
TXN_00000491,CUST_000097,105.67,Electronics,Credit Card,2024-10-24,False,0.0
TXN_00000492,CUST_000097,56.86,Clothing,Apple Pay,2024-04-11,False,0.0
TXN_00000493,CUST_000097,136.9,Electronics,Cash,2024-11-03,True,0.0
TXN_00000494,CUST_000098,28.28,Sports,Cash,2024-01-28,False,0.0
TXN_00000495,CUST_000098,98.16,Electronics,PayPal,2024-04-07,True,
TXN_00000496,CUST_000098,48.15,Books,PayPal,2023-09-28,True,0.0
TXN_00000497,CUST_000098,10.07,Beauty,PayPal,2023-11-02,True,0.0
TXN_00000498,CUST_000099,17.98,Home,Cash,2024-04-02,False,0.0
TXN_00000499,CUST_000099,117.82,Sports,Apple Pay,2024-02-01,False,20.0
TXN_00000500,CUST_000099,5.0,Sports,Cash,2024-08-20,False,
TXN_00000501,CUST_000100,147.48,Food,Cash,2024-03-10,True,0.0
TXN_00000502,CUST_000100,153.46,Electronics,Credit Card,2024-07-06,True,
TXN_00000503,CUST_000100,60.7,Clothing,Cash,2023-10-20,True,0.0
TXN_00000504,CUST_000100,293.97,Electronics,PayPal,2023-07-10,False,5.0
TXN_00000505,CUST_000100,38.3,Books,Debit Card,2024-05-06,False,20.0
TXN_00000506,CUST_000100,16.28,Clothing,Debit Card,2024-07-16,False,0.0
TXN_00000507,CUST_000100,5.59,Home,Cash,2023-09-09,True,0.0
TXN_00000508,CUST_000101,158.35,Books,Debit Card,2024-07-26,True,15.0
TXN_00000509,CUST_000101,23.96,Books,Credit Card,2024-11-23,True,0.0
TXN_00000510,CUST_000101,5.6,Food,Apple Pay,2024-04-15,True,0.0
TXN_00000511,CUST_000101,12.84,Clothing,Debit Card,2024-08-12,True,0.0
TXN_00000512,CUST_000101,49.48,Electronics,PayPal,2024-02-08,False,0.0
TXN_00000513,CUST_000102,5.57,Food,Apple Pay,2024-12-09,False,0.0
TXN_00000514,CUST_000102,6.77,Beauty,Credit Card,2024-05-05,False,15.0
TXN_00000515,CUST_000102,28.06,Books,Apple Pay,2024-06-24,False,5.0
TXN_00000516,CUST_000102,16.06,Food,Apple Pay,2023-08-01,True,5.0
TXN_00000517,CUST_000102,62.4,Electronics,Debit Card,2023-11-07,False,0.0
TXN_00000518,CUST_000103,35.1,Books,PayPal,2023-10-11,False,0.0
TXN_00000519,CUST_000103,37.61,Electronics,PayPal,2023-10-03,True,0.0
TXN_00000520,CUST_000103,29.37,Clothing,PayPal,2023-04-16,True,15.0
TXN_00000521,CUST_000103,52.23,Electronics,Cash,2024-10-29,True,0.0
TXN_00000522,CUST_000103,50.36,Clothing,Cash,2023-09-13,False,0.0
TXN_00000523,CUST_000104,14.66,Sports,Cash,2023-06-16,True,0.0
TXN_00000524,CUST_000104,17.92,Books,PayPal,2024-10-10,False,0.0
TXN_00000525,CUST_000104,12.0,Home,Credit Card,2023-02-09,True,0.0
TXN_00000526,CUST_000104,25.27,Books,PayPal,2023-05-17,False,10.0
TXN_00000527,CUST_000104,36.28,Beauty,PayPal,2024-10-14,False,0.0
TXN_00000528,CUST_000105,71.73,Electronics,Debit Card,2024-04-18,False,0.0
TXN_00000529,CUST_000105,30.97,Books,Debit Card,2024-05-06,False,0.0
TXN_00000530,CUST_000105,32.14,Clothing,Debit Card,2023-09-05,True,10.0
TXN_00000531,CUST_000105,19.69,Sports,PayPal,2023-06-08,True,10.0
TXN_00000532,CUST_000105,10.22,Clothing,Apple Pay,2024-01-23,True,0.0
TXN_00000533,CUST_000106,19.56,Books,Debit Card,2024-08-12,False,15.0
TXN_00000534,CUST_000106,189.92,Home,PayPal,2023-03-06,False,0.0
TXN_00000535,CUST_000106,56.47,Electronics,PayPal,2023-05-24,True,15.0
TXN_00000536,CUST_000106,64.1,Clothing,PayPal,2023-10-16,False,0.0
TXN_00000537,CUST_000106,19.18,Books,Credit Card,2023-08-14,False,0.0
TXN_00000538,CUST_000106,16.7,Clothing,Apple Pay,2023-09-24,False,0.0
TXN_00000539,CUST_000107,12.76,Sports,Cash,2024-09-24,True,0.0
TXN_00000540,CUST_000107,55.9,Clothing,PayPal,2024-11-26,True,0.0
TXN_00000541,CUST_000107,45.73,Books,PayPal,2023-07-04,False,0.0
TXN_00000542,CUST_000107,151.38,Electronics,Cash,2024-11-15,False,0.0
TXN_00000543,CUST_000107,19.07,Home,Cash,2023-03-28,True,0.0
TXN_00000544,CUST_000107,9.79,Sports,Apple Pay,2023-12-08,True,10.0
TXN_00000545,CUST_000108,64.79,Beauty,PayPal,2024-09-25,True,0.0
TXN_00000546,CUST_000108,558.75,Clothing,Cash,2023-05-22,False,10.0
TXN_00000547,CUST_000108,33.52,Clothing,PayPal,2024-03-03,False,0.0
TXN_00000548,CUST_000108,134.77,Electronics,Apple Pay,2023-04-22,True,0.0
TXN_00000549,CUST_000108,44.2,Electronics,Cash,2024-04-10,True,0.0
TXN_00000550,CUST_000108,24.77,Books,Credit Card,2023-08-26,True,0.0
TXN_00000551,CUST_000109,9.24,Home,Cash,2023-09-14,False,0.0
TXN_00000552,CUST_000109,341.69,Sports,PayPal,2023-09-18,True,5.0
TXN_00000553,CUST_000109,14.11,Beauty,Debit Card,2023-04-21,False,
TXN_00000554,CUST_000109,27.95,Clothing,Apple Pay,2023-09-06,True,0.0
TXN_00000555,CUST_000109,30.06,Sports,Credit Card,2023-02-08,True,0.0
TXN_00000556,CUST_000109,33.46,Home,Debit Card,2023-07-10,True,0.0
TXN_00000557,CUST_000110,54.62,Sports,PayPal,2024-12-27,False,0.0
TXN_00000558,CUST_000110,32.63,Clothing,Apple Pay,2023-06-01,False,0.0
TXN_00000559,CUST_000110,30.79,Clothing,Apple Pay,2024-07-13,True,0.0
TXN_00000560,CUST_000110,34.91,Books,Cash,2024-08-17,False,0.0
TXN_00000561,CUST_000110,67.62,Clothing,Cash,2024-05-31,False,0.0
TXN_00000562,CUST_000110,19.42,Electronics,Debit Card,2024-06-26,True,0.0
TXN_00000563,CUST_000110,10.66,Beauty,Cash,2023-09-06,False,
TXN_00000564,CUST_000110,35.6,Home,Cash,2024-09-08,False,0.0
TXN_00000565,CUST_000110,11.17,Home,Cash,2023-10-27,False,0.0
TXN_00000566,CUST_000111,8.89,Sports,Apple Pay,2023-10-27,False,0.0
TXN_00000567,CUST_000111,27.24,Books,Apple Pay,2024-10-17,False,5.0
TXN_00000568,CUST_000111,10.1,Clothing,Cash,2024-10-16,False,0.0
TXN_00000569,CUST_000111,70.32,Home,Cash,2024-07-19,True,
TXN_00000570,CUST_000111,18.35,Home,Debit Card,2023-02-16,False,0.0
TXN_00000571,CUST_000111,30.88,Home,Apple Pay,2023-10-22,True,0.0
TXN_00000572,CUST_000111,49.74,Clothing,Cash,2023-09-15,False,0.0
TXN_00000573,CUST_000111,26.18,Books,Debit Card,2023-11-02,False,0.0
TXN_00000574,CUST_000111,286.94,Electronics,Credit Card,2024-08-10,False,20.0
TXN_00000575,CUST_000111,13.15,Books,Credit Card,2023-05-04,True,5.0
TXN_00000576,CUST_000112,617.65,Electronics,Debit Card,2024-09-17,True,0.0
TXN_00000577,CUST_000112,48.76,Electronics,Debit Card,2024-03-19,True,0.0
TXN_00000578,CUST_000112,83.69,Beauty,Apple Pay,2023-10-09,False,0.0
TXN_00000579,CUST_000112,27.05,Books,PayPal,2023-07-07,False,0.0
TXN_00000580,CUST_000113,15.24,Sports,Credit Card,2024-07-10,True,
TXN_00000581,CUST_000113,175.84,Home,Credit Card,2024-10-12,True,10.0
TXN_00000582,CUST_000113,29.04,Electronics,Credit Card,2023-03-02,False,15.0
TXN_00000583,CUST_000113,52.02,Clothing,PayPal,2023-08-04,True,
TXN_00000584,CUST_000113,6.29,Food,Cash,2024-11-10,True,15.0
TXN_00000585,CUST_000113,1479.74,Electronics,PayPal,2024-01-27,False,0.0
TXN_00000586,CUST_000114,93.39,Clothing,Credit Card,2024-02-07,True,0.0
TXN_00000587,CUST_000114,9.71,Electronics,Apple Pay,2024-06-25,True,0.0
TXN_00000588,CUST_000114,29.86,Books,Apple Pay,2023-06-14,True,0.0
TXN_00000589,CUST_000114,46.85,Electronics,Cash,2023-02-17,True,0.0
TXN_00000590,CUST_000114,6.84,Home,Apple Pay,2023-10-05,False,0.0
TXN_00000591,CUST_000115,32.69,Books,Cash,2024-10-06,False,0.0
TXN_00000592,CUST_000115,20.83,Beauty,Debit Card,2023-08-19,False,0.0
TXN_00000593,CUST_000115,31.8,Food,Cash,2023-10-14,False,0.0
TXN_00000594,CUST_000115,945.78,Electronics,Credit Card,2024-08-20,True,0.0
TXN_00000595,CUST_000116,15.38,Electronics,Cash,2024-02-16,False,0.0
TXN_00000596,CUST_000116,5.0,Books,Debit Card,2023-07-18,False,
TXN_00000597,CUST_000116,104.65,Electronics,Cash,2023-06-28,True,0.0
TXN_00000598,CUST_000116,79.55,Books,Apple Pay,2023-12-24,False,10.0
TXN_00000599,CUST_000116,35.74,Clothing,Cash,2024-03-20,False,0.0
TXN_00000600,CUST_000116,95.17,Home,Cash,2023-05-23,False,15.0
TXN_00000601,CUST_000116,21.31,Home,Debit Card,2023-02-23,True,0.0
TXN_00000602,CUST_000117,13.5,Beauty,Apple Pay,2023-06-29,False,0.0
TXN_00000603,CUST_000117,44.42,Clothing,Cash,2023-02-24,False,0.0
TXN_00000604,CUST_000118,24.69,Books,Credit Card,2024-07-02,False,0.0
TXN_00000605,CUST_000118,8.26,Sports,PayPal,2024-05-29,True,0.0
TXN_00000606,CUST_000118,265.95,Electronics,Apple Pay,2023-11-23,False,0.0
TXN_00000607,CUST_000118,10.44,Books,Apple Pay,2023-04-20,False,
TXN_00000608,CUST_000119,164.64,Home,Credit Card,2024-11-06,False,0.0
TXN_00000609,CUST_000119,33.87,Home,PayPal,2023-05-12,True,0.0
TXN_00000610,CUST_000119,23.13,Clothing,Apple Pay,2023-04-28,True,0.0
TXN_00000611,CUST_000119,576.87,Electronics,Cash,2024-10-22,False,10.0
TXN_00000612,CUST_000119,10.71,Food,Debit Card,2023-12-25,False,0.0
TXN_00000613,CUST_000119,22.23,Sports,Apple Pay,2023-10-26,True,0.0
TXN_00000614,CUST_000120,17.46,Books,Apple Pay,2024-07-05,False,0.0
TXN_00000615,CUST_000120,6.36,Clothing,Cash,2024-01-18,True,0.0
TXN_00000616,CUST_000120,34.46,Electronics,Debit Card,2024-11-15,True,0.0
TXN_00000617,CUST_000120,13.96,Books,PayPal,2024-11-23,True,0.0
TXN_00000618,CUST_000120,15.39,Clothing,Credit Card,2024-11-26,False,0.0
TXN_00000619,CUST_000120,936.65,Electronics,Credit Card,2024-09-27,False,0.0
TXN_00000620,CUST_000120,21.71,Home,Debit Card,2023-03-01,False,0.0
TXN_00000621,CUST_000121,22.52,Electronics,Cash,2024-03-04,True,0.0
TXN_00000622,CUST_000121,19.29,Clothing,Cash,2024-12-23,False,0.0
TXN_00000623,CUST_000121,450.9,Electronics,Cash,2023-10-26,True,0.0
TXN_00000624,CUST_000121,28.72,Sports,Cash,2024-11-30,True,0.0
TXN_00000625,CUST_000121,33.8,Clothing,Credit Card,2023-11-25,False,0.0
TXN_00000626,CUST_000121,36.85,Clothing,Debit Card,2023-01-28,True,0.0
TXN_00000627,CUST_000121,50.21,Sports,PayPal,2023-07-24,False,0.0
TXN_00000628,CUST_000121,248.12,Electronics,Apple Pay,2024-06-24,True,0.0
TXN_00000629,CUST_000122,8.62,Home,Cash,2024-10-06,True,5.0
TXN_00000630,CUST_000122,729.91,Electronics,Credit Card,2024-12-21,False,0.0
TXN_00000631,CUST_000122,24.85,Clothing,Apple Pay,2023-10-25,True,15.0
TXN_00000632,CUST_000122,11.7,Clothing,Cash,2024-10-17,True,20.0
TXN_00000633,CUST_000122,34.1,Home,Apple Pay,2023-01-25,True,0.0
TXN_00000634,CUST_000122,458.21,Electronics,Debit Card,2024-07-27,True,0.0
TXN_00000635,CUST_000122,12.18,Beauty,Debit Card,2024-01-22,True,0.0
TXN_00000636,CUST_000122,30.32,Books,Debit Card,2023-12-12,True,20.0
TXN_00000637,CUST_000123,25.39,Beauty,Apple Pay,2023-08-17,False,0.0
TXN_00000638,CUST_000123,30.34,Books,PayPal,2023-09-25,False,0.0
TXN_00000639,CUST_000123,97.38,Electronics,Debit Card,2023-11-07,False,0.0
TXN_00000640,CUST_000123,36.35,Electronics,Credit Card,2024-02-27,True,10.0
TXN_00000641,CUST_000124,199.04,Electronics,PayPal,2024-12-05,True,0.0
TXN_00000642,CUST_000125,30.39,Electronics,Apple Pay,2023-01-30,False,0.0
TXN_00000643,CUST_000125,125.81,Clothing,PayPal,2024-11-30,False,0.0
TXN_00000644,CUST_000125,27.27,Home,Apple Pay,2023-11-16,False,0.0
TXN_00000645,CUST_000126,54.9,Home,Debit Card,2023-05-02,True,
TXN_00000646,CUST_000126,385.29,Clothing,Debit Card,2023-07-21,False,0.0
TXN_00000647,CUST_000126,6.91,Beauty,Debit Card,2023-09-20,False,20.0
TXN_00000648,CUST_000126,30.07,Clothing,Credit Card,2024-11-10,True,0.0
TXN_00000649,CUST_000126,2903.35,Electronics,Apple Pay,2024-03-10,False,0.0
TXN_00000650,CUST_000127,22.64,Sports,Credit Card,2024-10-22,True,0.0
TXN_00000651,CUST_000127,21.84,Books,Debit Card,2024-08-04,True,0.0
TXN_00000652,CUST_000127,27.08,Clothing,Debit Card,2023-11-17,False,0.0
TXN_00000653,CUST_000127,11.24,Electronics,Apple Pay,2023-03-17,True,0.0
TXN_00000654,CUST_000127,6.03,Clothing,PayPal,2024-01-30,False,
TXN_00000655,CUST_000128,116.81,Clothing,Apple Pay,2023-10-16,False,0.0
